,id,created_at,fav,rt,text
1197,1169611143838437377,2019-09-05 14:00:01,3049,508,"Become the most feared pirate in Assassin’s Creed IV: Black Flag…then transform into an assassin hunter in Assassin’s Creed Rogue. Both action-packed games arrive for #NintendoSwitch in one package on 12/6, featuring touch control, motion aiming, and all single-player DLC. https://t.co/ThO7Vfrac0"
1198,1169418897990094850,2019-09-05 01:16:06,1858,363,"Who’s ready to take an Arsenal for a test drive? A new free demo for #DaemonXMachina is now available! Man your mech through the beginning of the game, and carry over all of your progress to the full game when it releases on 9/13!

https://t.co/qJFITRn45Z https://t.co/jBLmJyqZ5G"
1199,1169414769574436864,2019-09-05 00:59:42,5597,736,"Don’t forget, new #amiibo from the #SmashBrosUltimate series will be available soon! Add Squirtle, Ivysaur, and Snake to your collection starting 9/20.

https://t.co/1rE3GABF1N https://t.co/XI9vZ5kIbi"
1200,1169408271209205761,2019-09-05 00:33:53,9899,2858,"Take a sneak peek at the updated appearances of Shulk and Fiora in #XenobladeChronicles: Definitive Edition for #NintendoSwitch! Get ready to meet the acclaimed cast once more when the game releases in 2020 and stay tuned for more information. 

https://t.co/D1n2as9X4h https://t.co/Vs6kT5oyNH"
1201,1169403598867877889,2019-09-05 00:15:19,7092,1299,"To celebrate DOOM’s 25th anniversary, @Bethesda will be re-releasing #DOOM 64 on #NintendoSwitch! Revisit your crusade against the demons or take on the classic shooter for the first time when it releases 11/22. https://t.co/T0YUv4Lg7W"
1202,1169399747708194818,2019-09-05 00:00:00,12532,4418,"Ready to embark on the Deserted Island Getaway Package? To get you up to speed, Tom Nook has prepared a special video, titled “Welcome to Island Life!” Get a refresher on what’s new in #AnimalCrossing: New Horizons &amp; stay tuned for more info before the game’s release on 3/20! https://t.co/mJEjQbduJO"
1203,1169396483264614400,2019-09-04 23:47:02,2095,616,"What’s this? The coffee says…Deadly Premonition Origins is now available for #NintendoSwitch! Experience the original cult classic murder mystery all over again or for the first time as you get ready for the sequel. #DPO

https://t.co/gr0uhWkbD9 https://t.co/qsNs6Z8KYD"
1204,1169396475794620416,2019-09-04 23:47:00,5654,1620,Welcome back to where nothing is what it seems. Francis York Morgan returns when Deadly Premonition 2: A Blessing in Disguise boggles and beguiles on #NintendoSwitch in 2020. #DP2 https://t.co/YXOIFchlAq
1205,1169392195499110400,2019-09-04 23:30:00,1832,367,"Become whoever you want to be in the highly rated RPG, Divinity: Original Sin 2 -Definitive Edition, now available on #NintendoSwitch! Team up with your friends online in a party of 4, and even carry over saves from the Steam version!

https://t.co/Q4ScexxTU4 https://t.co/RN3NBiLBS5"
1206,1169388529488547840,2019-09-04 23:15:26,3390,836,"Make a stand and seize every opportunity to protect your town in #LittleTownHero, a new RPG from Game Freak, coming to #NintendoSwitch on 10/16! By the way, almost all the game’s music was composed by Undertale’s @tobyfox!

Pre-purchase today: https://t.co/lXNjRJTHEy https://t.co/BG7UjRQMnQ"
1207,1169384605297729536,2019-09-04 22:59:50,7517,2545,The RPG that brought together the worlds of #FireEmblem &amp; Atlus comes to #NintendoSwitch with new story elements to characters joining you in battle for the first time! Enter Tokyo &amp; unleash your creative energy when #TokyoMirageSessions #FE Encore hits the stage 1/17. https://t.co/CkICOojU2K
1208,1169379279777304576,2019-09-04 22:38:40,27914,10737,"MONOLITHSOFT’s acclaimed RPG is destined to be reborn on #NintendoSwitch as #XenobladeChronicles: Definitive Edition. Explore Bionis and Mechonis with Shulk, Reyn, Fiora and friends in this legendary adventure when it arrives in 2020. https://t.co/HUr7XYHalO"
1209,1169377413979148291,2019-09-04 22:31:16,7182,1747,"Jedi, you are our only hope! A former student of Luke Skywalker has betrayed the Jedi Academy &amp; it’s up to the New Republic's Kyle Katarn to restore order. The full single player experience of Star Wars: Jedi Knight II: Jedi Outcast strikes back on #NintendoSwitch 9/24. https://t.co/C8mqMGvMjW"
1210,1169377315408633856,2019-09-04 22:30:52,4792,964,Recapture the original feel of these #SNES games with a wireless Super Nintendo Entertainment System Controller! Coming soon to purchase as a special offer exclusively for paid #NintendoSwitchOnline members. https://t.co/uIZ71whb5s
1211,1169376428158115841,2019-09-04 22:27:21,14098,4184,"20 classic #SNES games, including Super Mario World, Super Metroid, and Stunt Race FX, will be available for #NintendoSwitchOnline members on 9/5! Enjoy a growing catalog of Super NES games with even more titles releasing in the future.

https://t.co/BR33g7bJpM https://t.co/RflieF4guc"
1212,1169375615851491328,2019-09-04 22:24:07,30824,7684,"The battle isn’t over yet, even more #SmashBrosUltimate fighters are on the way! Beyond the 5 fighters included in the Fighters Pass, we can confirm that the development of additional fighters will continue! https://t.co/AiEtDzyTll"
1213,1169375383558352896,2019-09-04 22:23:12,3424,1060,"Cramorant is a Flying &amp; Water type Pokémon that will swallow absolutely anything that looks hearty enough. It also has its own exclusively ability, Gulp Missile. Watch it use Surf or Dive in battle as it rises from the water, along with its catch. https://t.co/LL9L7pRfXL"
1214,1169375377363333120,2019-09-04 22:23:10,8190,3233,"Polteageist is a Ghost type Pokémon that usually makes its home by hiding amongst dishes at hotels &amp; restaurants. Since its body is made of tea, you may even be able to have a taste. Be careful, too much and you might not feel so well! #PokemonSwordShield https://t.co/ub7yGaRK59"
1215,1169375370446946305,2019-09-04 22:23:08,1944,655,"Pokémon Camp is also a great place to cook a well know Galar region dish: Curry Rice. The result of your Curry Rice will depend on the ingredients you use. With more than 100 types, each one you cook will end up in your Curry Dex! Cook them all to be a Curry Master! https://t.co/C8NQJdEzko"
1216,1169375362045759488,2019-09-04 22:23:06,1705,487,"While adventuring through the Galar region in #PokemonSwordShield, you can camp anytime at Pokémon Camp. Watch your Pokémon mingle, as their friendship grows deeper they’ll improve in battle! You can also visit other players’ camps too and hang out with up to 4 players! https://t.co/oz6UhRmZxr"
1217,1169375352793096192,2019-09-04 22:23:04,6392,1735,"Your #PokemonSwordShield adventure isn’t all about the battle skills, you’ve got to look the part too! In the Galar region you’ll be able to pick a wide variety of outfits. Plus, you can change your hairstyle or put on a little makeup. https://t.co/SZMOVcWBTJ"
1218,1169374098897526784,2019-09-04 22:18:05,25683,8770,"Okay! The Legendary Wolf himself from the Fatal Fury series, Terry Bogard, will be joining the Super #SmashBrosUltimate roster as DLC fighter 4. Look forward to his release this November. https://t.co/lUntbo45Vj"
1219,1169371895407370240,2019-09-04 22:09:20,18928,4413,"Good news, fighters. Banjo &amp; Kazooie will be arriving to Super #SmashBrosUltimate…today! 

Please stay tuned following the Nintendo Direct for a special presentation of Banjo &amp; Kazooie presented by Masahiro Sakurai. https://t.co/J8oVwi105l"
1220,1169371816432791552,2019-09-04 22:09:01,2082,529,"In this full HD remake of a beloved RPG, the combination of characters you choose determines which interwoven story you’ll experience. The wheels of fate turn once more when, #TrialsofMana, comes to #NintendoSwitch on 4/24!

https://t.co/HKxDLRWIiU https://t.co/OII5EFZvBx"
1221,1169371582071861248,2019-09-04 22:08:05,1797,409,"Five years after being declared lost at sea, the Obra Dinn trade ship drifted into port with the crew missing. Turn back time with the Momento Mortem pocket watch and investigate the mystery when Return of the Obra Dinn arrives on #NintendoSwitch this fall. https://t.co/Cji8oPW1mu"
1222,1169370736764448768,2019-09-04 22:04:44,4097,1293,"The combined forces of Kirby, Kirby, Kirby, and Kirby are in for some wicked boss fights in #SuperKirbyClash! Get ready to unite with friends and players from around the world across more than 100 quests in this free-to-start game, available now!

https://t.co/5WUyWhOBf4 https://t.co/isCBJ4EqDM"
1223,1169370564277854208,2019-09-04 22:04:03,1883,422,"Step right up for a new attraction: ScreamPark! 

In this party mode of #LuigisMansion3 there’s a Luigi team and a Gooigi team, and you can battle it out with up to 7 other friends. See which team can defeat the most ghosts, collect the most coins, and break the most targets! https://t.co/XcQOAtlMQf"
1224,1169370284249378816,2019-09-04 22:02:56,5707,1440,"In #LuigisMansion3, every floor has a distinct theme. Tomb Suites even holds a pyramid inside the hotel! You’ll also find a disco floor, a pirate-themed restaurant…you get the idea. A rogue’s gallery of unique bosses also awaits when you check in 10/31!

https://t.co/4gVJu3cwIr https://t.co/yxz7LvXWrc"
1225,1169370075507249152,2019-09-04 22:02:06,11091,2760,"Choose your hero, gather your team, and contest objectives in exhilarating 6v6 team-based combat when #Overwatch to #NintendoSwitch on 10/15! Pre-purchase on Nintendo #eShop starting today.

https://t.co/u4v7DLLBRZ https://t.co/LdvRTTCPva"
1226,1169363340096724993,2019-09-04 21:35:20,11880,3160,"Nintendo Direct 9.4.2019
https://t.co/cP1jzwbvwg"
1227,1169361996279468032,2019-09-04 21:30:00,5018,1307,"Just 30 minutes until today’s #NintendoDirect begins! Be sure to tune in at 3pm PT to check it out!

Watch live here: https://t.co/d1Xx3bDbhq https://t.co/7O79BSsntr"
1228,1168961860814725121,2019-09-03 19:00:00,5008,563,"Summer may be swimming away, but not in the Legend of #Zelda: Link’s Awakening! Land your copy of the game when it arrives 9/20 on #NintendoSwitch.

https://t.co/pkAoljy9I8 https://t.co/RlRxB650pn"
1229,1168931661825753088,2019-09-03 17:00:00,5275,758,"Spyro is back and he’s all scaled up! Rekindle the fire with remastered versions of the original three Spyro games in Spyro Reignited Trilogy, available now on #NintendoSwitch!

https://t.co/Shk6NvimqU https://t.co/UHyuR0tvEF"
1230,1168886367650119680,2019-09-03 14:00:01,60152,22653,"Tune in 9/4 at 3pm PT for a #NintendoDirect featuring roughly 40 minutes of information focused on 2019 #NintendoSwitch games, including #PokemonSwordShield and #LuigisMansion 3.

https://t.co/d1Xx3bDbhq https://t.co/S8w1HkTg62"
1231,1168576920834854913,2019-09-02 17:30:23,1031,104,"Not at PAX? Check out the other upcoming tour spots for your chance to visit the Galar tourism experience and be sure to catch up on all you need to know about Galarian culture and sights before #PokemonSwordShield launches on 11/15!

https://t.co/hOMpMHsc5H https://t.co/U6mrah25z8"
1232,1168576913327083521,2019-09-02 17:30:21,2158,221,"Today is the last day for your chance to visit the Galar tourism center at #PAXWest. Be sure to meet with our tour guides and learn all about this Pokémon-filled region. Plus, take part in fun photo opportunities and giveaways (while supplies last)! https://t.co/yRJw8DYeEi"
1233,1168562964741283841,2019-09-02 16:34:56,2125,225,It’s the last day of #PAXWest 2019. Have you checked out the Nintendo booth yet? Come by and demo some of the latest games for #NintendoSwitch! https://t.co/e4zmr7GUVq
1234,1168546786748747776,2019-09-02 15:30:39,2336,438,"(cont.) “We also felt the clothing on Mr. Katsura's characters fit the atmosphere of a live-action super hero show in Japan, which is where we came up with the idea for the Legatus. It’s fair to say that Mr. Katsura's designs really set the direction for this title.” https://t.co/ZkygogmDQZ"
1235,1168546768679628800,2019-09-02 15:30:34,4764,942,"[Mr. Taura’s Case Files 13]
“We asked Masakazu Katsura, the manga artist, to do the character designs for #ASTRALCHAIN. When we envisioned the setting, we felt Mr. Katsura's character designs with their strong lines would be a perfect fit. I'm also a big fan of the ZETMAN manga.” https://t.co/CPfGEqpMu2"
1236,1168316879523348480,2019-09-02 00:17:05,2085,218,Thanks to everyone who participated in the #LinksAwakeningPinChallenge at #PAXWest! We hope you had fun and maybe learned a little bit about the game in the process. The Legend of #Zelda: Link’s Awakening is available 9/20 on #NintendoSwitch! #LinksAwakening https://t.co/QBzZ4lDNFT
1237,1168306819149660161,2019-09-01 23:37:06,488,22,Still haven’t found us? Come to 911 Pine St. and look for our street team members to receive your pins (while supplies last)! #LinksAwakeningPinChallenge
1238,1168303261104799744,2019-09-01 23:22:58,1378,68,Haven’t found us yet? Here’s a photo clue! #LinksAwakeningPinChallenge https://t.co/HSJ6sh4mDO
1239,1168290343671873536,2019-09-01 22:31:38,1674,89,"As your hero’s journey comes to an end, we’re going back to where it all began. This theater is the final stop for collecting the last Legend of Zelda: #LinksAwakening pins in the #LinksAwakeningPinChallenge (while supplies last)! We’ll be here until 5pm PT!"
1240,1168267390943019008,2019-09-01 21:00:26,375,23,Still haven’t found us? Come to 721 Pine St. and look for our street team members to receive your pins (while supplies last)! #LinksAwakeningPinChallenge
1241,1168259326571474944,2019-09-01 20:28:23,887,56,Haven’t found us yet? Here’s a photo clue. #LinksAwakeningPinChallenge https://t.co/ARd9hGDX9n
1242,1168252311887417345,2019-09-01 20:00:30,927,41,Head to the statue of this sculptor to collect the next set of pins in the #LinksAwakeningPinChallenge (while supplies last). We’ll be there until 2:30pm PT! #LinksAwakening
1243,1168246124710260741,2019-09-01 19:35:55,801,91,"Can Kit &amp; Krysta navigate through the world of The Legend of #Zelda: Breath of the Wild without using a map? Find out on this week’s episode of #NintendoMinute!

#LOZ
#LegendofZelda
#BOTW https://t.co/KZgVxx5L2T"
1244,1168235132324438016,2019-09-01 18:52:14,963,103,"Day 3 of #PAXWest 2019 is going strong! If you’re here, be sure to check out some of the exciting #NintendoSwitch titles from around the show floor, including Shovel Knight Dig, @PlayDauntless, #TrialsofMana, and more! https://t.co/Jb0WnRDiMO"
1245,1168223089391325184,2019-09-01 18:04:23,1818,112,Haven’t found us yet? Here’s a clue to help you find Link and his street team friends! https://t.co/1PiPanKt6J
